OBJECTID,Sample_buffer_ID,Alt_ID,Sample_ID,Radius,OBJECTID,Set_Sample_ID,Type,Shape_Length (sqkm),Shape_Area (sqkm),Train,Tram,Bus,Patronage_Train,Patronage_Tram,Updated_Patronage_Bus,SS_Patronage_Bus,1_Emp,2_EmpDen,3_Pop,4_PopDen,5_Dwelling,6_ActDen,7_PropComm,8_RetailEmp,9_Balance,10_Entropy,11_HousingDiv,12_Intersections,13_PBN,14_DestScore,15_DestCount,16_DistCBD,17_ACCount,18_ACNear,19_FTZ,20_LOS,21_PropFTE,22_MedInc,23_MeanSize,24_Urban,25_Rural,26_Access,27_IntDensity
3048,160-400,160-400-C,160,400,3048,C,Trainbus,2.317171871,0.347089439,1,0,3,1268.094743,0,208.5,261.9677169,111.3975153,320.9475796,588.1956967,1694.651669,489.9516359,2015.599248,0.421474232,86.21651615,0.965296011,0.149161903,3,51,49.7945791,3,9,16449.02257,0,2818.646477,0,128.3076923,0.471780029,100,3.458814187,0.553094303,0,56234.16189,146.9361907
1585,9-400,9-400-D,9,400,1585,D,Trainbus,2.881147182,0.413345361,1,0,3,1433.264597,0,83.6,93.3755642,34.23349828,82.82056962,1179.779736,2854.222754,870.7865826,2937.043324,0,28.48107076,0.991784691,0.145343427,3,129,12.00783531,3,8,50532.76485,0,2187.350478,0,114.1538462,0.628539071,500,3.277752335,0.98421722,0,4642.747874,312.0876927
1586,9-600,9-600-D,9,600,1586,D,Trainbus,4.27821202,0.797952711,1,0,3,1433.264597,0,83.6,93.3755642,64.47035525,80.7947067,2059.211569,2580.618551,794.8756198,2661.413257,0,27.24658258,0.983290948,0.159058955,3,213,12.00783531,4,11,50532.76485,0,2187.350478,0,114.1538462,0.621956821,500,3.246569006,0.968018818,0,4642.747874,266.9331115
1587,9-800,9-800-D,9,800,1587,D,Trainbus,5.995076841,1.392149987,1,0,3,1433.264597,0,83.6,93.3755642,108.2180487,77.73447527,3362.418733,2415.270455,751.908076,2493.004931,0,25.38178735,0.971162024,0.165839542,3,350,12.00783531,4,19,50532.76485,0,2187.350478,0,114.1538462,0.616847826,500,3.212188474,0.962849169,0,4642.747874,251.4096924
1701,9-600,9-600-C,9,600,1701,C,Trainbus,3.252305347,0.526024215,1,0,3,1433.264597,0,83.6,93.3755642,43.18365393,82.09442212,1479.905867,2813.379738,868.9956635,2895.47416,0,28.03858254,0.9895698,0.155880021,3,213,12.00783531,4,9,50532.76485,0,2187.350478,0,114.1538462,0.626245277,500,3.237507224,0.979875434,0,4642.747874,404.9243246
1881,9-400,9-400-C,9,400,1881,C,Trainbus,2.086761804,0.232626321,1,0,3,1433.264597,0,83.6,93.3755642,19.28912074,82.91890888,680.3737563,2924.749669,904.0688476,3007.668578,0,28.54099504,0.995470143,0.155462364,3,129,12.00783531,3,6,50532.76485,0,2187.350478,0,114.1538462,0.634694814,500,3.235096173,0.983589125,0,4642.747874,554.5374206
1910,9-800,9-800-C,9,800,1910,C,Trainbus,4.840836855,0.953289088,1,0,3,1433.264597,0,83.6,93.3755642,76.2317762,79.96711297,2518.151379,2641.540127,819.2335881,2721.50724,0,26.74227847,0.980882786,0.165550917,3,350,12.00783531,4,13,50532.76485,0,2187.350478,0,114.1538462,0.616847826,500,3.224404084,0.972194599,0,4642.747874,367.149907
127,137-400,137-400-D,137,400,127,D,Trainbus,2.944911392,0.500306369,1,0,3,1388.47236,0,28.6,128.9620633,174.019096,347.8250664,1015.104968,2028.966712,669.2276951,2376.791778,0.106187776,80.3133825,0.961161506,0.158072702,7,77,64.04979336,4,11,8401.267705,0,1569.559036,0,105.4615385,0.583428571,650,3.031803266,0.764448323,0,200816.1945,153.9056961
128,137-600,137-600-D,137,600,128,D,Trainbus,4.094547216,0.95596598,1,0,3,1388.47236,0,28.6,128.9620633,310.1065242,324.3907531,2144.899332,2243.698392,739.2738728,2568.089145,0.06279272,72.69933915,0.939911637,0.152305615,7,143,64.04979336,4,16,8401.267705,0,1569.559036,0,105.4615385,0.581347856,650,3.03500296,0.72962243,0,200816.1945,149.5869131
129,137-800,137-800-D,137,800,129,D,Trainbus,5.547119075,1.520477756,1,0,3,1388.47236,0,28.6,128.9620633,474.1478859,311.8413827,3585.551262,2358.174098,785.0890619,2670.015481,0.039971738,68.28803333,0.915653741,0.141349792,7,206,64.04979336,4,30,8401.267705,0,1569.559036,0,105.4615385,0.578455933,650,3.003702653,0.752242376,0,200816.1945,135.4837315
2294,137-800,137-800-C,137,800,2294,C,Trainbus,5.103511493,1.393290727,1,0,3,1388.47236,0,28.6,128.9620633,444.0658523,318.7172954,3211.415425,2304.914087,765.7729493,2623.631383,0.043151496,69.66970511,0.919175028,0.144136035,7,206,64.04979336,4,27,8401.267705,0,1569.559036,0,105.4615385,0.581635285,650,3.009918396,0.747548222,0,200816.1945,147.8514111
2544,137-600,137-600-C,137,600,2544,C,Trainbus,3.696117245,0.854277774,1,0,3,1388.47236,0,28.6,128.9620633,285.0339973,333.6549374,1822.773827,2133.701568,705.327525,2467.356505,0.070267197,74.66534479,0.941947362,0.160238913,7,143,64.04979336,4,14,8401.267705,0,1569.559036,0,105.4615385,0.580727273,650,3.025121652,0.699401527,0,200816.1945,167.3928602
3077,137-400,137-400-C,137,400,3077,C,Trainbus,2.604007447,0.397492146,1,0,3,1388.47236,0,28.6,128.9620633,139.5510371,351.0787286,771.8048519,1941.685792,652.3078273,2292.764521,0.135028741,80.65266559,0.967514742,0.172079498,7,77,64.04979336,3,9,8401.267705,0,1569.559036,0,105.4615385,0.586944288,650,2.976640339,0.724508622,0,200816.1945,193.7145193
1510,67-400,67-400-D,67,400,1510,D,Trainbus,2.646545815,0.372323865,1,0,2,1238.313924,0,251.7,278.2623538,379.3324715,1018.823952,608.9285137,1635.48075,593.5359462,2654.304702,0.064915187,154.7390933,0.931943455,0.168684839,5,80,82.05937277,5,11,9778.231909,0,2352.764549,0,127.3076923,0.580357143,650,2.75548728,0.597476757,0,225042.7955,214.8666995
1511,67-600,67-600-D,67,600,1511,D,Trainbus,3.765705543,0.740756535,1,0,2,1238.313924,0,251.7,278.2623538,713.2680493,962.8913351,1399.290223,1889.001523,653.4041705,2851.892858,0.032628093,184.8883829,0.864797569,0.148828825,5,125,82.05937277,7,18,9778.231909,0,2352.764549,0,127.3076923,0.576590331,800,2.891015405,0.655239608,0,225042.7955,168.7464019
1512,67-800,67-800-D,67,800,1512,D,Trainbus,5.436579421,1.29909776,1,0,2,1238.313924,0,251.7,278.2623538,1202.162744,925.3828163,2700.264645,2078.569241,723.6969484,3003.952057,0.027726654,205.8093314,0.772059871,0.140881953,6,219,82.05937277,7,42,9778.231909,0,2352.764549,0,127.3076923,0.581578947,800,2.872154215,0.694868356,0,225042.7955,168.5785372
2084,67-800,67-800-C,67,800,2084,C,Trainbus,5.278648618,1.208510586,1,0,2,1238.313924,0,251.7,278.2623538,1114.891836,922.5337772,2462.897074,2037.960695,706.3157972,2960.494472,0.02922104,206.6526208,0.781665779,0.142908224,6,219,82.05937277,7,42,9778.231909,0,2352.764549,0,127.3076923,0.571167407,800,2.885339254,0.686047159,0,225042.7955,181.2147966
2712,67-600,67-600-C,67,600,2712,C,Trainbus,3.594995109,0.678044654,1,0,2,1238.313924,0,251.7,278.2623538,651.4584744,960.789928,1260.530991,1859.067811,648.984201,2819.857739,0.035645843,186.0210863,0.87292897,0.153360955,5,125,82.05937277,7,18,9778.231909,0,2352.764549,0,127.3076923,0.580357143,800,2.864581,0.635847505,0,225042.7955,184.3536399
3152,67-400,67-400-C,67,400,3152,C,Trainbus,2.493675895,0.329033863,1,0,2,1238.313924,0,251.7,278.2623538,335.6932988,1020.239362,523.7273823,1591.71271,590.6952648,2611.952072,0.073455884,153.97608,0.938304818,0.173745885,5,80,82.05937277,5,10,9778.231909,0,2352.764549,0,127.3076923,0.580357143,650,2.694642745,0.572218664,0,225042.7955,243.1360689
901,37-400,37-400-D,37,400,901,D,Trainbus,2.766019423,0.361841013,1,0,4,1287.077552,0,346.7,193.7995885,7.297207206,20.16688806,289.624832,800.4201335,288.469034,820.5870215,0.113923822,3.72062908,0.996641725,0.133896134,2,49,15.52359854,6,20,36069.8719,0,7536.207214,0,138.5384615,0.558166863,500,2.774717696,0.888049609,0,1847.648348,135.4185906
902,37-600,37-600-D,37,600,902,D,Trainbus,3.990655,0.766193307,1,0,4,1287.077552,0,346.7,193.7995885,15.45173569,20.1668894,599.741718,782.7550987,281.4700575,802.9219881,0.064187024,3.720629327,0.992742617,0.114838881,2,82,15.52359854,6,25,36069.8719,0,7536.207214,0,138.5384615,0.559402046,500,2.780953348,0.874069576,0,1847.648348,107.0226002
903,37-800,37-800-D,37,800,903,D,Trainbus,5.038401912,1.339527837,1,0,4,1287.077552,0,346.7,193.7995885,27.16803363,20.28179847,1071.821175,800.1484896,286.8489694,820.430288,0.036741473,3.734425438,0.987574088,0.110025506,3,112,15.52359854,6,32,36069.8719,0,7536.207214,0,138.5384615,0.550124688,500,2.789441744,0.83742242,0,1847.648348,83.61155096
1994,37-800,37-800-C,37,800,1994,C,Trainbus,4.914804698,1.227888316,1,0,4,1287.077552,0,346.7,193.7995885,24.76958743,20.17250845,976.6499912,795.3899216,285.1901693,815.56243,0.040082006,3.721303953,0.988576054,0.111830554,2,112,15.52359854,6,30,36069.8719,0,7536.207214,0,138.5384615,0.556969027,500,2.788980853,0.837878651,0,1847.648348,91.2135074
2785,37-600,37-600-C,37,600,2785,C,Trainbus,3.900704844,0.677506964,1,0,4,1287.077552,0,346.7,193.7995885,13.66320785,20.16688916,532.3114708,785.6915119,282.902138,805.8584011,0.072557759,3.720629284,0.993603875,0.116132719,2,82,15.52359854,6,25,36069.8719,0,7536.207214,0,138.5384615,0.556709957,500,2.777255476,0.885389554,0,1847.648348,121.0319662
3190,37-400,37-400-C,37,400,3190,C,Trainbus,2.498526142,0.311576118,1,0,4,1287.077552,0,346.7,193.7995885,6.283520868,20.1668886,250.793273,804.9181511,289.9160611,825.0850397,0.124359013,3.720629181,0.997123703,0.137357406,2,49,15.52359854,5,19,36069.8719,0,7536.207214,0,138.5384615,0.558166863,500,2.77638344,0.883250325,0,1847.648348,157.2649416
175,151-400,151-400-D,151,400,175,D,Trainbus,2.781488783,0.478105989,1,0,2,1400.480594,0,14.8,22.77996598,99.74793854,208.6314349,1479.889335,3095.316453,1220.989548,3303.947888,2.09E-05,42.54148845,0.986943782,0.083911682,4,67,57.38065114,2,8,12477.05111,0,1010.487683,0,113.3846154,0.587837838,300,2.535088412,0.876530193,0,56412.43801,140.136291
176,151-600,151-600-D,151,600,176,D,Trainbus,4.069621586,0.944374956,1,0,2,1400.480594,0,14.8,22.77996598,197.1839187,208.7983352,3039.54542,3218.579019,1257.800058,3427.377354,0.00439301,42.59695422,0.975311516,0.082367494,6,134,57.38065114,5,25,12477.05111,0,1010.487683,0,113.3846154,0.570797489,300,2.558895587,0.878119857,0,56412.43801,141.8927928
177,151-800,151-800-D,151,800,177,D,Trainbus,5.699725482,1.616108994,1,0,2,1400.480594,0,14.8,22.77996598,337.3366795,208.7338668,5265.29124,3258.005035,1256.188911,3466.738902,0.010585548,42.57553066,0.958635051,0.075757183,6,199,57.38065114,7,40,12477.05111,0,1010.487683,0,113.3846154,0.57465879,300,2.593562963,0.896638669,0,56412.43801,123.1352593
2336,151-800,151-800-C,151,800,2336,C,Trainbus,5.401517125,1.421828883,1,0,2,1400.480594,0,14.8,22.77996598,297.5163301,209.249041,4610.251805,3242.480063,1253.245682,3451.729104,0.008288749,42.74673587,0.963200857,0.076003922,6,199,57.38065114,6,34,12477.05111,0,1010.487683,0,113.3846154,0.567590438,300,2.587266095,0.894053003,0,56412.43801,139.9605834
2504,151-600,151-600-C,151,600,2504,C,Trainbus,3.759520483,0.81054271,1,0,2,1400.480594,0,14.8,22.77996598,169.6914715,209.3553732,2582.415429,3186.032515,1248.91524,3395.387888,0.003515751,42.78207339,0.978466421,0.083688478,5,134,57.38065114,5,22,12477.05111,0,1010.487683,0,113.3846154,0.567284448,300,2.551039825,0.876373074,0,56412.43801,165.3213314
3060,151-400,151-400-C,151,400,3060,C,Trainbus,2.505419916,0.380098546,1,0,2,1400.480594,0,14.8,22.77996598,79.67901224,209.6272482,1186.111112,3120.535777,1223.92721,3330.163025,0,42.87242399,0.98961006,0.087743233,4,67,57.38065114,2,6,12477.05111,0,1010.487683,0,113.3846154,0.580320366,300,2.549608956,0.87639112,0,56412.43801,176.2700771
1234,47-400,47-400-D,47,400,1234,D,Trainbus,2.65023705,0.256726771,1,0,2,909.3748235,0,205.3,506.5019611,82.83172062,322.6454345,243.6881386,949.212026,331.3063383,1271.85746,0.188280529,111.4925988,0.941456114,0.150577253,3,64,18.50271273,6,12,31599.99859,0,3034.029126,0,123.2307692,0.577247191,300,2.865058456,0.842645983,0,14471.40359,249.2922719
1235,47-600,47-600-D,47,600,1235,D,Trainbus,4.20306602,0.542081906,1,0,2,909.3748235,0,205.3,506.5019611,169.3313478,312.372256,521.6075204,962.2300891,331.5684825,1274.602345,0.113000306,106.8081433,0.886487355,0.146041913,3,92,18.50271273,6,14,31599.99859,0,3034.029126,0,123.2307692,0.577247191,300,2.902055351,0.830259535,0,14471.40359,169.7160503
1236,47-800,47-800-D,47,800,1236,D,Trainbus,5.5936406,1.00462329,1,0,2,909.3748235,0,205.3,506.5019611,289.9794655,288.6449761,973.2954946,968.8163758,335.273988,1257.461352,0.080383851,96.96305458,0.81727854,0.154545809,5,143,18.50271273,6,18,31599.99859,0,3034.029126,0,123.2307692,0.568396226,300,2.88962583,0.735176299,0,14471.40359,142.3419121
2024,47-800,47-800-C,47,800,2024,C,Trainbus,5.174404062,0.901499077,1,0,2,909.3748235,0,205.3,506.5019611,262.9258687,291.6540632,863.3844478,957.7208342,330.584416,1249.374897,0.082902445,98.84937768,0.829748233,0.145608179,5,143,18.50271273,6,17,31599.99859,0,3034.029126,0,123.2307692,0.568396226,300,2.897053787,0.760027239,0,14471.40359,158.6246771
2760,47-600,47-600-C,47,600,2760,C,Trainbus,3.925188917,0.453897949,1,0,2,909.3748235,0,205.3,506.5019611,140.8303516,310.2687554,428.9393316,945.0127126,326.2340011,1255.281468,0.128145324,106.5397114,0.902638263,0.147759287,3,92,18.50271273,6,13,31599.99859,0,3034.029126,0,123.2307692,0.577247191,300,2.896732742,0.815031754,0,14471.40359,202.6887326
3175,47-400,47-400-C,47,400,3175,C,Trainbus,2.400361141,0.213341108,1,0,2,909.3748235,0,205.3,506.5019611,68.01208016,318.7950082,201.8925134,946.3366703,331.4546439,1265.131678,0.219456475,110.1602399,0.951534796,0.151651467,2,64,18.50271273,6,11,31599.99859,0,3034.029126,0,123.2307692,0.562011173,300,2.855101558,0.807434112,0,14471.40359,299.9890673
1570,85-400,85-400-D,85,400,1570,D,Trainbus,2.663741027,0.379149389,1,0,2,1357.497012,0,30.1,34.70126238,220.0949867,580.4967458,946.5885233,2496.610966,871.98588,3077.107712,0.173303787,75.06121063,0.97745852,0.151288704,7,49,66.76927879,6,26,10449.08606,0,2318.623399,0,127.6923077,0.545918367,650,2.863132332,0.854574613,0,159022.9236,129.2366582
1571,85-600,85-600-D,85,600,1571,D,Trainbus,3.619260264,0.843649119,1,0,2,1357.497012,0,30.1,34.70126238,488.1423743,578.6082905,2187.652215,2593.083033,881.3088685,3171.691323,0.099115929,75.84700995,0.951835494,0.110436371,7,112,66.76927879,6,32,10449.08606,0,2318.623399,0,127.6923077,0.553499327,650,2.94230902,0.90964082,0,159022.9236,132.7566135
1572,85-800,85-800-D,85,800,1572,D,Trainbus,5.16679467,1.447646799,1,0,2,1357.497012,0,30.1,34.70126238,830.0873614,573.4046191,3774.828987,2607.562141,880.3581612,3180.96676,0.070851583,78.01233561,0.916975221,0.097555473,7,182,66.76927879,6,46,10449.08606,0,2318.623399,0,127.6923077,0.558027079,650,2.961933286,0.914544481,0,159022.9236,125.7212741
2138,85-800,85-800-C,85,800,2138,C,Trainbus,5.050045925,1.418601849,1,0,2,1357.497012,0,30.1,34.70126238,816.7142668,575.7177516,3692.999666,2603.267202,875.7006252,3178.984954,0.072685203,77.04980492,0.919410015,0.098606628,7,182,66.76927879,6,45,10449.08606,0,2318.623399,0,127.6923077,0.558027079,650,2.972782167,0.914229708,0,159022.9236,128.2953354
2668,85-600,85-600-C,85,600,2668,C,Trainbus,3.616452963,0.829089443,1,0,2,1357.497012,0,30.1,34.70126238,480.7658585,579.8721268,2148.833267,2591.799094,876.7512862,3171.671221,0.101547389,75.32112234,0.952944887,0.111990957,7,112,66.76927879,6,32,10449.08606,0,2318.623399,0,127.6923077,0.553499327,650,2.956139484,0.908330519,0,159022.9236,135.0879582
3133,85-400,85-400-C,85,400,3133,C,Trainbus,2.538887663,0.367719592,1,0,2,1357.497012,0,30.1,34.70126238,213.4600291,580.4967533,927.2535713,2521.632222,874.941772,3102.128975,0.179813207,75.0612116,0.978345274,0.154819689,7,49,66.76927879,6,26,10449.08606,0,2318.623399,0,127.6923077,0.545918367,650,2.882057187,0.848285131,0,159022.9236,133.2537103
157,146-400,146-400-D,146,400,157,D,Trainbus,2.708108057,0.436549676,1,0,2,1317.914505,0,50.6,68.43581873,135.0930439,309.456292,1101.871878,2524.046952,906.6102931,2833.503244,0.138945773,143.7194999,0.951491418,0.137247035,6,88,60.90870863,6,16,10315.22783,0,2583.829591,0,99.23076923,0.561413043,300,2.784048418,0.752028421,0,37002.77632,201.5807246
158,146-600,146-600-D,146,600,158,D,Trainbus,4.031701165,0.839419767,1,0,2,1317.914505,0,50.6,68.43581873,252.9871159,301.3833198,1904.604595,2268.953712,799.2231242,2570.337032,0.149932907,136.545757,0.903825718,0.155511866,6,124,60.90870863,6,24,10315.22783,0,2583.829591,0,99.23076923,0.558585859,300,2.838949028,0.663773931,0,37002.77632,147.7210865
159,146-800,146-800-D,146,800,159,D,Trainbus,5.5860653,1.374943978,1,0,2,1317.914505,0,50.6,68.43581873,406.6101596,295.7285286,3004.446645,2185.141135,764.6423222,2480.869664,0.133230524,131.2234258,0.847457345,0.162209,6,185,60.90870863,6,48,10315.22783,0,2583.829591,0,99.23076923,0.547379032,300,2.85772978,0.634470527,0,37002.77632,134.5509366
1835,146-400,146-400-C,146,400,1835,C,Trainbus,2.414125334,0.369362065,1,0,2,1317.914505,0,50.6,68.43581873,116.3095846,314.893151,988.5138502,2676.273345,964.9323228,2991.166496,0.136276837,147.5355507,0.960088848,0.131744772,6,88,60.90870863,6,16,10315.22783,0,2583.829591,0,99.23076923,0.561413043,300,2.773534767,0.785741258,0,37002.77632,238.2486139
2321,146-800,146-800-C,146,800,2321,C,Trainbus,5.129319124,1.246285152,1,0,2,1317.914505,0,50.6,68.43581873,371.8560457,298.3715604,2777.409786,2228.55081,779.560678,2526.922371,0.136089506,133.1363832,0.86140947,0.161641,6,185,60.90870863,6,47,10315.22783,0,2583.829591,0,99.23076923,0.558953901,300,2.858726554,0.640301824,0,37002.77632,148.441149
2517,146-600,146-600-C,146,600,2517,C,Trainbus,3.618337177,0.743250579,1,0,2,1317.914505,0,50.6,68.43581873,226.2768628,304.4422289,1734.705131,2333.943869,823.6649086,2638.386098,0.148445017,138.8084464,0.915334706,0.15038209,6,124,60.90870863,6,24,10315.22783,0,2583.829591,0,99.23076923,0.558585859,300,2.833608479,0.689870705,0,37002.77632,166.834717
1507,66-400,66-400-D,66,400,1507,D,Trainbus,3.244865956,0.59887797,1,0,3,1298.127426,0,33.7,38.80384326,226.7043317,378.5484575,1983.067066,3311.304081,1301.312846,3689.852539,0.020334369,74.21592657,0.973510376,0.11346007,6,92,33.50946345,4,29,8141.521826,0,781.2765931,0,117.6153846,0.586743933,650,2.544587253,0.907462629,0,44902.90889,153.6206116
1508,66-600,66-600-D,66,600,1508,D,Trainbus,4.540508015,1.164164426,1,0,3,1298.127426,0,33.7,38.80384326,440.0300253,377.9792745,3717.540012,3193.31181,1190.36655,3571.291085,0.031383037,74.06919643,0.947414144,0.114172584,6,169,33.50946345,5,42,8141.521826,0,781.2765931,0,117.6153846,0.583437266,650,2.682628984,0.928575002,0,44902.90889,145.168497
1509,66-800,66-800-D,66,800,1509,D,Trainbus,5.943534788,1.862943293,1,0,3,1298.127426,0,33.7,38.80384326,704.8731301,378.3653172,5971.010909,3205.14904,1159.65717,3583.514358,0.050765053,74.16871566,0.917344398,0.118470986,7,268,33.50946345,6,68,8141.521826,1,781.2765931,0,117.6153846,0.587897671,650,2.763876363,0.936050967,0,44902.90889,143.8583778
2081,66-800,66-800-C,66,800,2081,C,Trainbus,5.235303635,1.619741753,1,0,3,1298.127426,0,33.7,38.80384326,610.3909328,376.8445998,5108.692123,3154.016443,1151.186003,3530.861043,0.041583566,73.7766877,0.926990309,0.116823583,6,268,33.50946345,6,62,8141.521826,1,781.2765931,0,117.6153846,0.586496281,650,2.739797422,0.937750985,0,44902.90889,165.4584748
2713,66-600,66-600-C,66,600,2713,C,Trainbus,4.13374221,0.946655911,1,0,3,1298.127426,0,33.7,38.80384326,354.6440345,374.6282364,2987.903272,3156.27171,1196.293557,3530.899947,0.02133103,73.20533009,0.957030716,0.11005338,6,169,33.50946345,5,35,8141.521826,0,781.2765931,0,117.6153846,0.585805701,650,2.638375583,0.929988877,0,44902.90889,178.5231551
3154,66-400,66-400-C,66,400,3154,C,Trainbus,2.689989072,0.460524349,1,0,3,1298.127426,0,33.7,38.80384326,172.5782446,374.7429314,1522.220253,3305.406664,1319.840648,3680.149595,0.026437873,73.23489703,0.979799276,0.118386048,6,92,33.50946345,4,28,8141.521826,0,781.2765931,0,117.6153846,0.582272513,650,2.504398291,0.901305286,0,44902.90889,199.7722817
97,128-400,128-400-D,128,400,97,D,Trainbus,3.17218059,0.470479445,1,0,2,1251.53846,0,45.5,80.48942928,491.2980157,1044.249692,1573.08786,3343.584669,1430.45307,4387.83436,0.750478141,305.6909712,0.917519601,0.107107095,7,107,63.97600308,8,32,5202.011259,1,194.9938145,0,111.3076923,0.641149481,650,2.337430524,0.716823536,0,234962.5915,227.4275766
98,128-600,128-600-D,128,600,98,D,Trainbus,4.490696903,0.970757979,1,0,2,1251.53846,0,45.5,80.48942928,1013.713876,1044.249853,3901.177205,4018.691878,1743.5683,5062.941731,0.623924584,305.6910184,0.86246977,0.138921233,7,222,63.97600308,8,69,5202.011259,1,194.9938145,0,111.3076923,0.624054983,650,2.304866336,0.695750913,0,234962.5915,228.6872782
99,128-800,128-800-D,128,800,99,D,Trainbus,5.573405426,1.62524557,1,0,2,1251.53846,0,45.5,80.48942928,1697.162468,1044.249866,7090.315942,4362.612071,1893.191575,5406.861936,0.520072467,305.6910221,0.795522329,0.151602985,7,389,63.97600308,8,98,5202.011259,1,194.9938145,0,111.3076923,0.607988689,650,2.30436905,0.691142021,0,234962.5915,239.348445
